datasetX,datasetY,similarity
SP.POP.1116.TO.UN,SP.POP.AG10.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG10.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG10.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG11.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG11.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG11.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG12.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG12.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG12.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG13.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG13.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG13.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG14.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG14.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG14.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG15.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG15.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG15.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG16.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG16.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG16.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG17.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG17.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG17.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG18.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG18.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG18.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG19.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG19.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG19.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG20.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG20.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG20.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG21.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG21.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG21.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG22.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG22.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG22.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG23.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG23.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG23.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG24.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG24.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG24.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.POP.AG25.FE.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG25.MA.UN,0.264955
SP.POP.1116.TO.UN,SP.POP.AG25.TO.UN,0.679344
SP.POP.1116.TO.UN,SP.PRE.TOTL.FE.IN,-5.77347e-09
SP.POP.1116.TO.UN,SP.PRE.TOTL.IN,0.459734
SP.POP.1116.TO.UN,SP.PRE.TOTL.MA.IN,-5.77347e-09
SP.POP.1116.TO.UN,SP.PRM.GRAD.FE,-0.00310039
SP.POP.1116.TO.UN,SP.PRM.GRAD.MA,-0.00310039
SP.POP.1116.TO.UN,SP.PRM.GRAD.TO,0.298631
SP.POP.1116.TO.UN,SP.PRM.TOTL.FE.IN,-2.43053e-08
SP.POP.1116.TO.UN,SP.PRM.TOTL.IN,0.459734
SP.POP.1116.TO.UN,SP.PRM.TOTL.MA.IN,-2.43053e-08
SP.POP.1116.TO.UN,SP.SEC.LTOT.FE.IN,1.71967e-08
SP.POP.1116.TO.UN,SP.SEC.LTOT.IN,0.398141
SP.POP.1116.TO.UN,SP.SEC.LTOT.MA.IN,1.71967e-08
SP.POP.1116.TO.UN,SP.SEC.TOTL.FE.IN,9.9717e-09
SP.POP.1116.TO.UN,SP.SEC.TOTL.IN,0.459734
SP.POP.1116.TO.UN,SP.SEC.TOTL.MA.IN,9.9717e-09
SP.POP.1116.TO.UN,SP.SEC.UTOT.FE.IN,-9.41691e-09
SP.POP.1116.TO.UN,SP.SEC.UTOT.IN,0.398141
SP.POP.1116.TO.UN,SP.SEC.UTOT.MA.IN,-9.41691e-09
SP.POP.1116.TO.UN,SP.TER.TOTL.FE.IN,-5.77347e-09
SP.POP.1116.TO.UN,SP.TER.TOTL.IN,0.459734
SP.POP.1116.TO.UN,SP.TER.TOTL.MA.IN,-5.77347e-09
SP.POP.1116.TO.UN,TOTRESV,0.796282
SP.POP.1116.TO.UN,UIS.AY.EM,-0.000435052
SP.POP.1116.TO.UN,UIS.AY.SM,0.000251601
SP.POP.1116.TO.UN,UIS.AY.SY,-1.88507e-05
SP.POP.1116.TO.UN,UIS.CEAGEE.1,-0.00449248
SP.POP.1116.TO.UN,UIS.GAP.1,0.353706
SP.POP.1116.TO.UN,UIS.GAP.1.F,-0.00367227
SP.POP.1116.TO.UN,UIS.GAP.1.M,-0.00367227
SP.POP.1116.TO.UN,UIS.SAP.1.G1,0.262047
SP.POP.1116.TO.UN,UIS.SAP.1.G1.F,-0.00549829
SP.POP.1116.TO.UN,UIS.SAP.1.G1.M,-0.00549829
SP.POP.1116.TO.UN,UIS.SAP.4,0.353706
SP.POP.1116.TO.UN,UIS.SAP.4.F,-0.00367222
SP.POP.1116.TO.UN,UIS.SAP.4.M,-0.00367222
SP.POP.1117.FE.UN,SP.POP.1117.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1117.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1117.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1118.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1118.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1118.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1215.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1215.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1215.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1216.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1216.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1216.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1217.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1217.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1217.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1218.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1218.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1218.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1316.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1316.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1316.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1317.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1317.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1317.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1318.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1318.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1318.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1319.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1319.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1319.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1418.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1418.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1418.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1419.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1419.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1419.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1524.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.1524.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.1524.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG00.FE.IN,0.274181
SP.POP.1117.FE.UN,SP.POP.AG00.FE.UN,0.681262
SP.POP.1117.FE.UN,SP.POP.AG00.MA.IN,-0.00805101
SP.POP.1117.FE.UN,SP.POP.AG00.MA.UN,0.267574
SP.POP.1117.FE.UN,SP.POP.AG00.TO.UN,0.267574
SP.POP.1117.FE.UN,SP.POP.AG01.FE.IN,0.270755
SP.POP.1117.FE.UN,SP.POP.AG01.FE.UN,0.681262
SP.POP.1117.FE.UN,SP.POP.AG01.MA.IN,-0.0115132
SP.POP.1117.FE.UN,SP.POP.AG01.MA.UN,0.267574
SP.POP.1117.FE.UN,SP.POP.AG01.TO.UN,0.267574
SP.POP.1117.FE.UN,SP.POP.AG02.FE.IN,0.270755
SP.POP.1117.FE.UN,SP.POP.AG02.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG02.MA.IN,-0.0115132
SP.POP.1117.FE.UN,SP.POP.AG02.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG02.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG03.FE.IN,0.270755
SP.POP.1117.FE.UN,SP.POP.AG03.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG03.MA.IN,-0.0115132
SP.POP.1117.FE.UN,SP.POP.AG03.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG03.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG04.FE.IN,0.270755
SP.POP.1117.FE.UN,SP.POP.AG04.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG04.MA.IN,-0.0115132
SP.POP.1117.FE.UN,SP.POP.AG04.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG04.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG05.FE.IN,0.270755
SP.POP.1117.FE.UN,SP.POP.AG05.FE.UN,0.682068
SP.POP.1117.FE.UN,SP.POP.AG05.MA.IN,-0.0115132
SP.POP.1117.FE.UN,SP.POP.AG05.MA.UN,0.268667
SP.POP.1117.FE.UN,SP.POP.AG05.TO.UN,0.268667
SP.POP.1117.FE.UN,SP.POP.AG06.FE.UN,0.682068
SP.POP.1117.FE.UN,SP.POP.AG06.MA.UN,0.268667
SP.POP.1117.FE.UN,SP.POP.AG06.TO.UN,0.268667
SP.POP.1117.FE.UN,SP.POP.AG07.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG07.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG07.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG08.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG08.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG08.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG09.FE.UN,0.685965
SP.POP.1117.FE.UN,SP.POP.AG09.MA.UN,0.273891
SP.POP.1117.FE.UN,SP.POP.AG09.TO.UN,0.273891
SP.POP.1117.FE.UN,SP.POP.AG10.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG10.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG10.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG11.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG11.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG11.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG12.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG12.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG12.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG13.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG13.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG13.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG14.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG14.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG14.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG15.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG15.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG15.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG16.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG16.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG16.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG17.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG17.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG17.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG18.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG18.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG18.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG19.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG19.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG19.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG20.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG20.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG20.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG21.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG21.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG21.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG22.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG22.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG22.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG23.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG23.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG23.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG24.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG24.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG24.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG25.FE.UN,0.679343
SP.POP.1117.FE.UN,SP.POP.AG25.MA.UN,0.264955
SP.POP.1117.FE.UN,SP.POP.AG25.TO.UN,0.264955
SP.POP.1117.FE.UN,SP.PRE.TOTL.FE.IN,0.459734
SP.POP.1117.FE.UN,SP.PRE.TOTL.IN,-1.1074e-08
SP.POP.1117.FE.UN,SP.PRE.TOTL.MA.IN,-7.08314e-09
SP.POP.1117.FE.UN,SP.PRM.GRAD.FE,0.298632
SP.POP.1117.FE.UN,SP.PRM.GRAD.MA,-0.00310045
SP.POP.1117.FE.UN,SP.PRM.GRAD.TO,-0.00310042
SP.POP.1117.FE.UN,SP.PRM.TOTL.FE.IN,0.459734
SP.POP.1117.FE.UN,SP.PRM.TOTL.IN,5.29799e-08
SP.POP.1117.FE.UN,SP.PRM.TOTL.MA.IN,2.71721e-08
SP.POP.1117.FE.UN,SP.SEC.LTOT.FE.IN,0.398141
SP.POP.1117.FE.UN,SP.SEC.LTOT.IN,1.93359e-09
SP.POP.1117.FE.UN,SP.SEC.LTOT.MA.IN,2.36068e-08
SP.POP.1117.FE.UN,SP.SEC.TOTL.FE.IN,0.459734
SP.POP.1117.FE.UN,SP.SEC.TOTL.IN,1.53341e-08
SP.POP.1117.FE.UN,SP.SEC.TOTL.MA.IN,4.42378e-09
SP.POP.1117.FE.UN,SP.SEC.UTOT.FE.IN,0.398141
SP.POP.1117.FE.UN,SP.SEC.UTOT.IN,-1.0139e-08
SP.POP.1117.FE.UN,SP.SEC.UTOT.MA.IN,1.89848e-08
SP.POP.1117.FE.UN,SP.TER.TOTL.FE.IN,0.459734
SP.POP.1117.FE.UN,SP.TER.TOTL.IN,-1.1074e-08
SP.POP.1117.FE.UN,SP.TER.TOTL.MA.IN,-7.08314e-09
SP.POP.1117.FE.UN,TOTRESV,-2.73922e-08
SP.POP.1117.FE.UN,UIS.AY.EM,-0.000435051
SP.POP.1117.FE.UN,UIS.AY.SM,0.000251601
SP.POP.1117.FE.UN,UIS.AY.SY,-1.88506e-05
SP.POP.1117.FE.UN,UIS.CEAGEE.1,-0.00449248
SP.POP.1117.FE.UN,UIS.GAP.1,-0.00367224
SP.POP.1117.FE.UN,UIS.GAP.1.F,0.353706
SP.POP.1117.FE.UN,UIS.GAP.1.M,-0.00367226
SP.POP.1117.FE.UN,UIS.SAP.1.G1,-0.00549832
SP.POP.1117.FE.UN,UIS.SAP.1.G1.F,0.262046
SP.POP.1117.FE.UN,UIS.SAP.1.G1.M,-0.00549832
SP.POP.1117.FE.UN,UIS.SAP.4,-0.00367215
SP.POP.1117.FE.UN,UIS.SAP.4.F,0.353706
SP.POP.1117.FE.UN,UIS.SAP.4.M,-0.00367219
SP.POP.1117.MA.UN,SP.POP.1117.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1117.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1118.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1118.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1118.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1215.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1215.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1215.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1216.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1216.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1216.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1217.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1217.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1217.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1218.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1218.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1218.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1316.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1316.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1316.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1317.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1317.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1317.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1318.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1318.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1318.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1319.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1319.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1319.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1418.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1418.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1418.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1419.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1419.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1419.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1524.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.1524.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.1524.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG00.FE.IN,-0.00805101
SP.POP.1117.MA.UN,SP.POP.AG00.FE.UN,0.267574
SP.POP.1117.MA.UN,SP.POP.AG00.MA.IN,0.274181
SP.POP.1117.MA.UN,SP.POP.AG00.MA.UN,0.681262
SP.POP.1117.MA.UN,SP.POP.AG00.TO.UN,0.267574
SP.POP.1117.MA.UN,SP.POP.AG01.FE.IN,-0.0115132
SP.POP.1117.MA.UN,SP.POP.AG01.FE.UN,0.267574
SP.POP.1117.MA.UN,SP.POP.AG01.MA.IN,0.270755
SP.POP.1117.MA.UN,SP.POP.AG01.MA.UN,0.681262
SP.POP.1117.MA.UN,SP.POP.AG01.TO.UN,0.267574
SP.POP.1117.MA.UN,SP.POP.AG02.FE.IN,-0.0115132
SP.POP.1117.MA.UN,SP.POP.AG02.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG02.MA.IN,0.270755
SP.POP.1117.MA.UN,SP.POP.AG02.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG02.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG03.FE.IN,-0.0115132
SP.POP.1117.MA.UN,SP.POP.AG03.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG03.MA.IN,0.270755
SP.POP.1117.MA.UN,SP.POP.AG03.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG03.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG04.FE.IN,-0.0115132
SP.POP.1117.MA.UN,SP.POP.AG04.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG04.MA.IN,0.270755
SP.POP.1117.MA.UN,SP.POP.AG04.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG04.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG05.FE.IN,-0.0115132
SP.POP.1117.MA.UN,SP.POP.AG05.FE.UN,0.268667
SP.POP.1117.MA.UN,SP.POP.AG05.MA.IN,0.270755
SP.POP.1117.MA.UN,SP.POP.AG05.MA.UN,0.682068
SP.POP.1117.MA.UN,SP.POP.AG05.TO.UN,0.268667
SP.POP.1117.MA.UN,SP.POP.AG06.FE.UN,0.268667
SP.POP.1117.MA.UN,SP.POP.AG06.MA.UN,0.682068
SP.POP.1117.MA.UN,SP.POP.AG06.TO.UN,0.268667
SP.POP.1117.MA.UN,SP.POP.AG07.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG07.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG07.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG08.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG08.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG08.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG09.FE.UN,0.273891
SP.POP.1117.MA.UN,SP.POP.AG09.MA.UN,0.685965
SP.POP.1117.MA.UN,SP.POP.AG09.TO.UN,0.273891
SP.POP.1117.MA.UN,SP.POP.AG10.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG10.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG10.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG11.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG11.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG11.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG12.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG12.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG12.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG13.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG13.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG13.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG14.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG14.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG14.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG15.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG15.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG15.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG16.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG16.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG16.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG17.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG17.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG17.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG18.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG18.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG18.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG19.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG19.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG19.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG20.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG20.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG20.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG21.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG21.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG21.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG22.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG22.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG22.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG23.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG23.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG23.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG24.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG24.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG24.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG25.FE.UN,0.264955
SP.POP.1117.MA.UN,SP.POP.AG25.MA.UN,0.679343
SP.POP.1117.MA.UN,SP.POP.AG25.TO.UN,0.264955
SP.POP.1117.MA.UN,SP.PRE.TOTL.FE.IN,-7.08314e-09
SP.POP.1117.MA.UN,SP.PRE.TOTL.IN,-1.1074e-08
SP.POP.1117.MA.UN,SP.PRE.TOTL.MA.IN,0.459734
SP.POP.1117.MA.UN,SP.PRM.GRAD.FE,-0.00310045
SP.POP.1117.MA.UN,SP.PRM.GRAD.MA,0.298632
SP.POP.1117.MA.UN,SP.PRM.GRAD.TO,-0.00310042
SP.POP.1117.MA.UN,SP.PRM.TOTL.FE.IN,2.71721e-08
SP.POP.1117.MA.UN,SP.PRM.TOTL.IN,5.29799e-08
SP.POP.1117.MA.UN,SP.PRM.TOTL.MA.IN,0.459734
SP.POP.1117.MA.UN,SP.SEC.LTOT.FE.IN,2.36068e-08
SP.POP.1117.MA.UN,SP.SEC.LTOT.IN,1.93359e-09
SP.POP.1117.MA.UN,SP.SEC.LTOT.MA.IN,0.398141
